method,selectivity,mask_seed,query,parameter,level_name,recall,distance_computations,portal_computations,payload_computations,adjacency_reads,visited_cells,summary_checks_query,copy_lists_read,expanded_active_cells,avg_copies_per_expansion,active_edges_exposed,improving_edges,progress_fraction,geo_fallbacks,router_fallbacks,latency_ms,valid_count,theory_copies
theory_c,0.003,2,26,32,L3,0.6,373.0,283.0,90,585.0,283.0,585,32,32,1.0,414,37,0.0893719806763285,0,0,2.1767690000160655,2897,1
degree4,0.003,2,26,32,L3,0.6,373.0,283.0,90,585.0,283.0,585,32,32,1.0,414,37,0.0893719806763285,0,0,2.154915999994955,2897,1
degree8,0.003,2,26,32,L3,0.6,379.0,289.0,90,601.0,289.0,601,33,32,1.03125,426,38,0.0892018779342723,0,0,2.1467939999979535,2897,1
progress4,0.003,2,26,32,L3,0.8,392.0,305.0,87,727.0,305.0,727,32,32,1.0,541,46,0.08502772643253234,18,0,3.061032999994495,2897,1
progress8,0.003,2,26,32,L3,0.8,398.0,311.0,87,743.0,311.0,743,33,32,1.03125,553,47,0.08499095840867993,18,0,3.0053899999984424,2897,1
progress4_router,0.003,2,26,32,L3,0.8,397.0,314.0,83,771.0,306.0,771,31,31,1.0,540,44,0.08148148148148149,18,3,3.2333320000077492,2897,1
fixed_c1,0.003,2,26,64,L3,0.9,626.0,445.0,181,1173.0,445.0,1173,64,64,1.0,839,89,0.10607866507747318,0,0,4.168620999990935,2897,1
fixed_c2,0.003,2,26,64,L3,1.0,762.0,566.0,196,2313.0,566.0,2313,128,64,2.0,1610,131,0.08136645962732919,0,0,4.8692800000083025,2897,1
theory_c,0.003,2,26,64,L3,0.9,626.0,445.0,181,1173.0,445.0,1173,64,64,1.0,839,89,0.10607866507747318,0,0,4.12972300000547,2897,1
degree4,0.003,2,26,64,L3,0.9,626.0,445.0,181,1173.0,445.0,1173,64,64,1.0,839,89,0.10607866507747318,0,0,4.114229999998997,2897,1
degree8,0.003,2,26,64,L3,0.9,630.0,449.0,181,1207.0,449.0,1207,66,64,1.03125,858,90,0.1048951048951049,0,0,4.109152000012273,2897,1
progress4,0.003,2,26,64,L3,1.0,662.0,461.0,201,1371.0,461.0,1371,65,65,1.0,1014,126,0.1242603550295858,26,0,5.454877999994778,2897,1
progress8,0.003,2,26,64,L3,1.0,667.0,466.0,201,1408.0,466.0,1408,68,65,1.0461538461538462,1038,127,0.12235067437379576,25,0,5.389368999999533,2897,1
progress4_router,0.003,2,26,64,L3,0.9,668.0,476.0,192,1413.0,459.0,1413,61,61,1.0,987,116,0.11752786220871327,25,4,5.634125999989692,2897,1
fixed_c1,0.003,2,26,128,L3,1.0,956.0,579.0,377,2299.0,579.0,2299,128,128,1.0,1611,227,0.1409062693978895,0,0,7.5559240000018235,2897,1
fixed_c2,0.003,2,26,128,L3,1.0,1015.0,633.0,382,4547.0,633.0,4547,256,128,2.0,3114,421,0.13519588953114964,0,0,8.436260999985734,2897,1
theory_c,0.003,2,26,128,L3,1.0,956.0,579.0,377,2299.0,579.0,2299,128,128,1.0,1611,227,0.1409062693978895,0,0,7.601111999974819,2897,1
degree4,0.003,2,26,128,L3,1.0,956.0,579.0,377,2299.0,579.0,2299,128,128,1.0,1611,227,0.1409062693978895,0,0,7.512397999988707,2897,1
degree8,0.003,2,26,128,L3,1.0,957.0,580.0,377,2360.0,580.0,2360,132,128,1.03125,1654,232,0.14026602176541716,0,0,7.516745000032188,2897,1
progress4,0.003,2,26,128,L3,1.0,963.0,581.0,382,2539.0,581.0,2539,128,128,1.0,1832,299,0.16320960698689957,32,0,9.081277000007049,2897,1
progress8,0.003,2,26,128,L3,1.0,963.0,581.0,382,2592.0,581.0,2592,132,128,1.03125,1867,301,0.16122121049812532,31,0,9.009029999987206,2897,1
progress4_router,0.003,2,26,128,L3,1.0,985.0,617.0,368,2647.0,589.0,2647,121,121,1.0,1830,277,0.15136612021857923,32,5,9.587736000014502,2897,1
fixed_c1,0.003,2,26,256,L3,1.0,1335.0,644.0,691,4546.0,644.0,4546,256,256,1.0,3127,790,0.25263831148065236,0,0,12.33307600000444,2897,1
fixed_c2,0.003,2,26,256,L3,1.0,1352.0,661.0,691,9047.0,661.0,9047,512,256,2.0,6147,1534,0.24955262729786887,0,0,13.500253000017892,2897,1
theory_c,0.003,2,26,256,L3,1.0,1335.0,644.0,691,4546.0,644.0,4546,256,256,1.0,3127,790,0.25263831148065236,0,0,12.331303000024718,2897,1
degree4,0.003,2,26,256,L3,1.0,1335.0,644.0,691,4546.0,644.0,4546,256,256,1.0,3127,790,0.25263831148065236,0,0,12.229661000020542,2897,1
degree8,0.003,2,26,256,L3,1.0,1335.0,644.0,691,4701.0,644.0,4701,265,256,1.03515625,3234,825,0.25510204081632654,0,0,13.327344999993329,2897,1
progress4,0.003,2,26,256,L3,1.0,1335.0,644.0,691,4810.0,644.0,4810,256,256,1.0,3367,871,0.25868725868725867,33,0,14.178510000022015,2897,1
progress8,0.003,2,26,256,L3,1.0,1335.0,644.0,691,4957.0,644.0,4957,265,256,1.03515625,3466,903,0.26053087132140795,32,0,14.111358000008067,2897,1
progress4_router,0.003,2,26,256,L3,1.0,1352.0,683.0,669,4914.0,655.0,4914,247,247,1.0,3361,808,0.24040464147575127,33,5,15.125066999985393,2897,1
prefilter_exact,0.003,2,29,0,L3,1.0,2897.0,0.0,2897,0.0,0.0,0,0,0,0.0,0,0,0.0,0,0,0.4007400000034522,2897,1
postfilter_hnsw,0.003,2,29,500,L3,0.2,,,2,,,0,0,0,0.0,0,0,0.0,0,0,31.2500259666668,2897,1
postfilter_hnsw,0.003,2,29,1000,L3,0.3,,,3,,,0,0,0,0.0,0,0,0.0,0,0,31.2500259666668,2897,1
postfilter_hnsw,0.003,2,29,2000,L3,0.4,,,4,,,0,0,0,0.0,0,0,0.0,0,0,31.2500259666668,2897,1
postfilter_hnsw,0.003,2,29,4000,L3,1.0,,,10,,,0,0,0,0.0,0,0,0.0,0,0,31.2500259666668,2897,1
postfilter_hnsw,0.003,2,29,8000,L3,1.0,,,10,,,0,0,0,0.0,0,0,0.0,0,0,31.2500259666668,2897,1
postfilter_hnsw,0.003,2,29,16000,L3,1.0,,,10,,,0,0,0,0.0,0,0,0.0,0,0,31.2500259666668,2897,1
fixed_c1,0.003,2,29,32,L3,1.0,311.0,226.0,85,484.0,226.0,484,32,32,1.0,374,38,0.10160427807486631,0,0,2.2854520000237244,2897,1
fixed_c2,0.003,2,29,32,L3,1.0,397.0,297.0,100,939.0,297.0,939,64,32,2.0,687,57,0.08296943231441048,0,0,2.5002239999878384,2897,1
theory_c,0.003,2,29,32,L3,1.0,311.0,226.0,85,484.0,226.0,484,32,32,1.0,374,38,0.10160427807486631,0,0,2.1522520000303302,2897,1
degree4,0.003,2,29,32,L3,1.0,311.0,226.0,85,484.0,226.0,484,32,32,1.0,374,38,0.10160427807486631,0,0,2.195077000010315,2897,1
degree8,0.003,2,29,32,L3,1.0,316.0,231.0,85,498.0,231.0,498,33,32,1.03125,384,38,0.09895833333333333,0,0,2.123510000018314,2897,1
progress4,0.003,2,29,32,L3,1.0,321.0,221.0,100,551.0,221.0,551,32,32,1.0,445,60,0.1348314606741573,11,0,2.564198999976952,2897,1
progress8,0.003,2,29,32,L3,1.0,326.0,226.0,100,565.0,226.0,565,33,32,1.03125,455,60,0.13186813186813187,11,0,2.6319010000008802,2897,1
progress4_router,0.003,2,29,32,L3,1.0,324.0,224.0,100,562.0,223.0,562,32,32,1.0,445,60,0.1348314606741573,11,1,2.6851410000006126,2897,1
fixed_c1,0.003,2,29,64,L3,1.0,500.0,332.0,168,1010.0,332.0,1010,64,64,1.0,753,109,0.14475431606905712,0,0,3.947470000014164,2897,1
fixed_c2,0.003,2,29,64,L3,1.0,601.0,425.0,176,1985.0,425.0,1985,128,64,2.0,1431,193,0.13487071977638015,0,0,4.647858999987875,2897,1
theory_c,0.003,2,29,64,L3,1.0,500.0,332.0,168,1010.0,332.0,1010,64,64,1.0,753,109,0.14475431606905712,0,0,3.963203999973075,2897,1
degree4,0.003,2,29,64,L3,1.0,500.0,332.0,168,1010.0,332.0,1010,64,64,1.0,753,109,0.14475431606905712,0,0,3.9771040000005087,2897,1
degree8,0.003,2,29,64,L3,1.0,518.0,341.0,177,1082.0,341.0,1082,70,64,1.09375,810,118,0.145679012345679,0,0,4.034310000008645,2897,1
progress4,0.003,2,29,64,L3,1.0,513.0,337.0,176,1118.0,337.0,1118,64,64,1.0,859,146,0.16996507566938301,15,0,4.624264000000267,2897,1
progress8,0.003,2,29,64,L3,1.0,525.0,349.0,176,1199.0,349.0,1199,71,64,1.109375,914,149,0.16301969365426697,13,0,4.684683999983008,2897,1
progress4_router,0.003,2,29,64,L3,1.0,511.0,336.0,175,1117.0,335.0,1117,63,63,1.0,851,143,0.16803760282021152,15,1,4.833928000010701,2897,1
fixed_c1,0.003,2,29,128,L3,1.0,799.0,471.0,328,2067.0,471.0,2067,128,128,1.0,1523,342,0.22455679579776758,0,0,7.469723999975031,2897,1
fixed_c2,0.003,2,29,128,L3,1.0,882.0,552.0,330,4164.0,552.0,4164,256,128,2.0,2989,649,0.21712947474071595,0,0,8.40884100000494,2897,1
theory_c,0.003,2,29,128,L3,1.0,799.0,471.0,328,2067.0,471.0,2067,128,128,1.0,1523,342,0.22455679579776758,0,0,7.510295999992422,2897,1
degree4,0.003,2,29,128,L3,1.0,799.0,471.0,328,2067.0,471.0,2067,128,128,1.0,1523,342,0.22455679579776758,0,0,7.547119999998131,2897,1
degree8,0.003,2,29,128,L3,1.0,805.0,475.0,330,2168.0,475.0,2168,136,128,1.0625,1599,358,0.22388993120700437,0,0,7.550256000001809,2897,1
progress4,0.003,2,29,128,L3,1.0,799.0,471.0,328,2211.0,471.0,2211,128,128,1.0,1657,389,0.2347616173808087,18,0,8.36393299999827,2897,1
progress8,0.003,2,29,128,L3,1.0,805.0,475.0,330,2304.0,475.0,2304,136,128,1.0625,1725,397,0.2301449275362319,17,0,8.412576000011995,2897,1
progress4_router,0.003,2,29,128,L3,1.0,802.0,476.0,326,2231.0,474.0,2231,126,126,1.0,1657,383,0.2311406155703078,18,2,8.989349999978913,2897,1
fixed_c1,0.003,2,29,256,L3,1.0,1263.0,602.0,661,4254.0,602.0,4254,256,256,1.0,3051,916,0.3002294329727958,0,0,13.27275300002384,2897,1
fixed_c2,0.003,2,29,256,L3,1.0,1303.0,642.0,661,8574.0,642.0,8574,512,256,2.0,5995,1772,0.2955796497080901,0,0,14.579188999988446,2897,1
theory_c,0.003,2,29,256,L3,1.0,1263.0,602.0,661,4254.0,602.0,4254,256,256,1.0,3051,916,0.3002294329727958,0,0,13.32547300000897,2897,1
degree4,0.003,2,29,256,L3,1.0,1263.0,602.0,661,4254.0,602.0,4254,256,256,1.0,3051,916,0.3002294329727958,0,0,13.397320000024138,2897,1
degree8,0.003,2,29,256,L3,1.0,1267.0,606.0,661,4532.0,606.0,4532,274,256,1.0703125,3244,983,0.3030209617755857,0,0,13.432041000015715,2897,1
progress4,0.003,2,29,256,L3,1.0,1263.0,602.0,661,4414.0,602.0,4414,256,256,1.0,3200,972,0.30375,20,0,14.481223000018417,2897,1
progress8,0.003,2,29,256,L3,1.0,1267.0,606.0,661,4676.0,606.0,4676,274,256,1.0703125,3378,1029,0.3046181172291297,18,0,14.847902000013846,2897,1
progress4_router,0.003,2,29,256,L3,1.0,1262.0,608.0,654,4434.0,606.0,4434,254,254,1.0,3198,959,0.29987492182614134,20,2,15.650391999997737,2897,1
prefilter_exact,0.005,0,0,0,L3,1.0,4935.0,0.0,4935,0.0,0.0,0,0,0,0.0,0,0,0.0,0,0,0.8663570000067011,4935,1
postfilter_hnsw,0.005,0,0,500,L3,0.5,,,5,,,0,0,0,0.0,0,0,0.0,0,0,31.2500259666668,4935,1
postfilter_hnsw,0.005,0,0,1000,L3,0.8,,,8,,,0,0,0,0.0,0,0,0.0,0,0,31.2500259666668,4935,1
postfilter_hnsw,0.005,0,0,2000,L3,1.0,,,10,,,0,0,0,0.0,0,0,0.0,0,0,31.2500259666668,4935,1
postfilter_hnsw,0.005,0,0,4000,L3,1.0,,,10,,,0,0,0,0.0,0,0,0.0,0,0,31.2500259666668,4935,1
postfilter_hnsw,0.005,0,0,8000,L3,1.0,,,10,,,0,0,0,0.0,0,0,0.0,0,0,31.2500259666668,4935,1
postfilter_hnsw,0.005,0,0,16000,L3,1.0,,,10,,,0,0,0,0.0,0,0,0.0,0,0,31.2500259666668,4935,1
fixed_c1,0.005,0,0,32,L3,0.3,473.0,325.0,148,549.0,325.0,549,32,32,1.0,458,30,0.06550218340611354,0,0,2.433192999973244,4935,1
fixed_c2,0.005,0,0,32,L3,0.5,656.0,490.0,166,1173.0,490.0,1173,64,32,2.0,930,47,0.05053763440860215,0,0,3.1091239999909703,4935,1
theory_c,0.005,0,0,32,L3,0.3,473.0,325.0,148,549.0,325.0,549,32,32,1.0,458,30,0.06550218340611354,0,0,2.2339250000129596,4935,1
degree4,0.005,0,0,32,L3,0.3,473.0,325.0,148,549.0,325.0,549,32,32,1.0,458,30,0.06550218340611354,0,0,2.180885999990778,4935,1
degree8,0.005,0,0,32,L3,0.3,473.0,325.0,148,549.0,325.0,549,32,32,1.0,458,30,0.06550218340611354,0,0,2.1630289999734487,4935,1
progress4,0.005,0,0,32,L3,0.8,498.0,356.0,142,705.0,356.0,705,32,32,1.0,599,43,0.07178631051752922,17,0,2.995235000014418,4935,1
progress8,0.005,0,0,32,L3,0.8,498.0,356.0,142,705.0,356.0,705,32,32,1.0,599,43,0.07178631051752922,17,0,2.950398000024279,4935,1
progress4_router,0.005,0,0,32,L3,0.8,510.0,368.0,142,775.0,362.0,775,32,32,1.0,599,43,0.07178631051752922,17,3,3.26285600002052,4935,1
fixed_c1,0.005,0,0,64,L3,0.8,798.0,510.0,288,1182.0,510.0,1182,64,64,1.0,959,78,0.08133472367049009,0,0,4.64590599997905,4935,1
fixed_c2,0.005,0,0,64,L3,0.9,935.0,652.0,283,2367.0,652.0,2367,128,64,2.0,1864,132,0.07081545064377683,0,0,5.122591000002785,4935,1
theory_c,0.005,0,0,64,L3,0.8,798.0,510.0,288,1182.0,510.0,1182,64,64,1.0,959,78,0.08133472367049009,0,0,4.6177629999704095,4935,1
degree4,0.005,0,0,64,L3,0.8,798.0,510.0,288,1182.0,510.0,1182,64,64,1.0,959,78,0.08133472367049009,0,0,4.388451000011173,4935,1
degree8,0.005,0,0,64,L3,0.8,798.0,510.0,288,1182.0,510.0,1182,64,64,1.0,959,78,0.08133472367049009,0,0,4.182212000017671,4935,1
progress4,0.005,0,0,64,L3,0.9,799.0,522.0,277,1341.0,522.0,1341,64,64,1.0,1124,104,0.09252669039145907,22,0,5.232655000014574,4935,1
progress8,0.005,0,0,64,L3,0.9,799.0,522.0,277,1341.0,522.0,1341,64,64,1.0,1124,104,0.09252669039145907,22,0,5.203800999993291,4935,1
progress4_router,0.005,0,0,64,L3,0.9,815.0,539.0,276,1441.0,531.0,1441,63,63,1.0,1128,103,0.09131205673758866,22,4,5.658342999993238,4935,1
fixed_c1,0.005,0,0,128,L3,1.0,1157.0,668.0,489,2313.0,668.0,2313,128,128,1.0,1874,245,0.13073639274279616,0,0,7.866909000028954,4935,1
fixed_c2,0.005,0,0,128,L3,1.0,1240.0,751.0,489,4704.0,751.0,4704,256,128,2.0,3716,513,0.13805166846071043,0,0,8.823502000012695,4935,1
theory_c,0.005,0,0,128,L3,1.0,1157.0,668.0,489,2313.0,668.0,2313,128,128,1.0,1874,245,0.13073639274279616,0,0,7.740349000016522,4935,1
degree4,0.005,0,0,128,L3,1.0,1157.0,668.0,489,2313.0,668.0,2313,128,128,1.0,1874,245,0.13073639274279616,0,0,7.79816499999697,4935,1
degree8,0.005,0,0,128,L3,1.0,1157.0,668.0,489,2313.0,668.0,2313,128,128,1.0,1874,245,0.13073639274279616,0,0,7.753650000012158,4935,1
progress4,0.005,0,0,128,L3,1.0,1157.0,668.0,489,2521.0,668.0,2521,128,128,1.0,2079,291,0.13997113997113997,26,0,9.12315999997304,4935,1
progress8,0.005,0,0,128,L3,1.0,1157.0,668.0,489,2521.0,668.0,2521,128,128,1.0,2079,291,0.13997113997113997,26,0,9.021447000009175,4935,1
progress4_router,0.005,0,0,128,L3,1.0,1165.0,693.0,472,2619.0,683.0,2619,123,123,1.0,2081,274,0.13166746756367131,26,5,9.65451599998346,4935,1
fixed_c1,0.005,0,0,256,L3,1.0,1642.0,751.0,891,4529.0,751.0,4529,256,256,1.0,3673,816,0.22216172066430712,0,0,13.039052999971545,4935,1
fixed_c2,0.005,0,0,256,L3,1.0,1688.0,797.0,891,9047.0,797.0,9047,512,256,2.0,7168,1592,0.22209821428571427,0,0,14.120491999989326,4935,1
theory_c,0.005,0,0,256,L3,1.0,1642.0,751.0,891,4529.0,751.0,4529,256,256,1.0,3673,816,0.22216172066430712,0,0,12.990580999996837,4935,1
degree4,0.005,0,0,256,L3,1.0,1642.0,751.0,891,4529.0,751.0,4529,256,256,1.0,3673,816,0.22216172066430712,0,0,12.886825999970597,4935,1
degree8,0.005,0,0,256,L3,1.0,1642.0,751.0,891,4529.0,751.0,4529,256,256,1.0,3673,816,0.22216172066430712,0,0,12.79999600001247,4935,1
progress4,0.005,0,0,256,L3,1.0,1643.0,752.0,891,4761.0,752.0,4761,256,256,1.0,3901,871,0.22327608305562677,29,0,14.718627999997125,4935,1
progress8,0.005,0,0,256,L3,1.0,1643.0,752.0,891,4761.0,752.0,4761,256,256,1.0,3901,871,0.22327608305562677,29,0,14.813530000026276,4935,1
progress4_router,0.005,0,0,256,L3,1.0,1659.0,782.0,877,4901.0,767.0,4901,250,250,1.0,3906,836,0.21402969790066564,29,6,15.912987000035628,4935,1
prefilter_exact,0.005,0,3,0,L3,1.0,4935.0,0.0,4935,0.0,0.0,0,0,0,0.0,0,0,0.0,0,0,0.8089810000058151,4935,1
postfilter_hnsw,0.005,0,3,500,L3,0.2,,,2,,,0,0,0,0.0,0,0,0.0,0,0,31.2500259666668,4935,1
postfilter_hnsw,0.005,0,3,1000,L3,0.6,,,6,,,0,0,0,0.0,0,0,0.0,0,0,31.2500259666668,4935,1
postfilter_hnsw,0.005,0,3,2000,L3,0.8,,,8,,,0,0,0,0.0,0,0,0.0,0,0,31.2500259666668,4935,1
postfilter_hnsw,0.005,0,3,4000,L3,1.0,,,10,,,0,0,0,0.0,0,0,0.0,0,0,31.2500259666668,4935,1
postfilter_hnsw,0.005,0,3,8000,L3,1.0,,,10,,,0,0,0,0.0,0,0,0.0,0,0,31.2500259666668,4935,1
postfilter_hnsw,0.005,0,3,16000,L3,1.0,,,10,,,0,0,0,0.0,0,0,0.0,0,0,31.2500259666668,4935,1
fixed_c1,0.005,0,3,32,L3,0.9,508.0,354.0,154,641.0,354.0,641,36,36,1.0,523,39,0.0745697896749522,0,0,2.7443390000030377,4935,1
fixed_c2,0.005,0,3,32,L3,0.8,665.0,502.0,163,1181.0,502.0,1181,64,32,2.0,915,37,0.040437158469945354,0,0,2.6852900000164937,4935,1
theory_c,0.005,0,3,32,L3,0.9,508.0,354.0,154,641.0,354.0,641,36,36,1.0,523,39,0.0745697896749522,0,0,2.454956000008224,4935,1
degree4,0.005,0,3,32,L3,0.9,508.0,354.0,154,641.0,354.0,641,36,36,1.0,523,39,0.0745697896749522,0,0,2.4237090000269745,4935,1
degree8,0.005,0,3,32,L3,0.9,508.0,354.0,154,641.0,354.0,641,36,36,1.0,523,39,0.0745697896749522,0,0,2.4120029999892267,4935,1
progress4,0.005,0,3,32,L3,1.0,518.0,350.0,168,747.0,350.0,747,32,32,1.0,629,70,0.11128775834658187,20,0,3.1189899999901627,4935,1
progress8,0.005,0,3,32,L3,1.0,518.0,350.0,168,747.0,350.0,747,32,32,1.0,629,70,0.11128775834658187,20,0,3.1046889999970517,4935,1
progress4_router,0.005,0,3,32,L3,1.0,523.0,355.0,168,783.0,354.0,783,32,32,1.0,629,70,0.11128775834658187,20,2,3.3098650000056296,4935,1
fixed_c1,0.005,0,3,64,L3,1.0,759.0,498.0,261,1144.0,498.0,1144,64,64,1.0,925,83,0.08972972972972973,0,0,4.245135999980221,4935,1
fixed_c2,0.005,0,3,64,L3,1.0,925.0,652.0,273,2341.0,652.0,2341,128,64,2.0,1828,152,0.08315098468271334,0,0,4.945804999977099,4935,1
theory_c,0.005,0,3,64,L3,1.0,759.0,498.0,261,1144.0,498.0,1144,64,64,1.0,925,83,0.08972972972972973,0,0,4.216253000009829,4935,1
degree4,0.005,0,3,64,L3,1.0,759.0,498.0,261,1144.0,498.0,1144,64,64,1.0,925,83,0.08972972972972973,0,0,4.181420999998409,4935,1
degree8,0.005,0,3,64,L3,1.0,759.0,498.0,261,1144.0,498.0,1144,64,64,1.0,925,83,0.08972972972972973,0,0,4.227320000012469,4935,1
progress4,0.005,0,3,64,L3,1.0,778.0,505.0,273,1340.0,505.0,1340,64,64,1.0,1114,144,0.12926391382405744,23,0,5.264152999984617,4935,1
progress8,0.005,0,3,64,L3,1.0,778.0,505.0,273,1340.0,505.0,1340,64,64,1.0,1114,144,0.12926391382405744,23,0,5.232855000002701,4935,1
progress4_router,0.005,0,3,64,L3,1.0,783.0,510.0,273,1376.0,509.0,1376,64,64,1.0,1114,144,0.12926391382405744,23,2,5.609979000013254,4935,1
fixed_c1,0.005,0,3,128,L3,1.0,1177.0,679.0,498,2328.0,679.0,2328,128,128,1.0,1863,251,0.1347289318303811,0,0,8.004965999987235,4935,1
fixed_c2,0.005,0,3,128,L3,1.0,1262.0,764.0,498,4720.0,764.0,4720,256,128,2.0,3682,500,0.13579576317218903,0,0,8.990791999991643,4935,1
theory_c,0.005,0,3,128,L3,1.0,1177.0,679.0,498,2328.0,679.0,2328,128,128,1.0,1863,251,0.1347289318303811,0,0,8.18954300001451,4935,1
degree4,0.005,0,3,128,L3,1.0,1177.0,679.0,498,2328.0,679.0,2328,128,128,1.0,1863,251,0.1347289318303811,0,0,7.903042999998888,4935,1
degree8,0.005,0,3,128,L3,1.0,1177.0,679.0,498,2328.0,679.0,2328,128,128,1.0,1863,251,0.1347289318303811,0,0,7.932686999993166,4935,1
progress4,0.005,0,3,128,L3,1.0,1177.0,679.0,498,2536.0,679.0,2536,128,128,1.0,2068,325,0.15715667311411993,26,0,9.162219000018013,4935,1
progress8,0.005,0,3,128,L3,1.0,1177.0,679.0,498,2536.0,679.0,2536,128,128,1.0,2068,325,0.15715667311411993,26,0,9.133525000009968,4935,1
progress4_router,0.005,0,3,128,L3,1.0,1182.0,684.0,498,2572.0,683.0,2572,128,128,1.0,2068,325,0.15715667311411993,26,2,9.734946000008904,4935,1
fixed_c1,0.005,0,3,256,L3,1.0,1669.0,779.0,890,4575.0,779.0,4575,256,256,1.0,3673,825,0.22461203375986932,0,0,13.702717999990455,4935,1
fixed_c2,0.005,0,3,256,L3,1.0,1694.0,804.0,890,9240.0,804.0,9240,512,256,2.0,7245,1604,0.22139406487232574,0,0,14.44491899999889,4935,1
theory_c,0.005,0,3,256,L3,1.0,1669.0,779.0,890,4575.0,779.0,4575,256,256,1.0,3673,825,0.22461203375986932,0,0,13.718982000028745,4935,1
degree4,0.005,0,3,256,L3,1.0,1669.0,779.0,890,4575.0,779.0,4575,256,256,1.0,3673,825,0.22461203375986932,0,0,13.48001399998111,4935,1
degree8,0.005,0,3,256,L3,1.0,1670.0,780.0,890,4603.0,780.0,4603,258,256,1.0078125,3697,832,0.22504733567757643,0,0,13.59440600000994,4935,1
progress4,0.005,0,3,256,L3,1.0,1669.0,779.0,890,4799.0,779.0,4799,256,256,1.0,3894,904,0.23215202876219826,28,0,15.210264000018014,4935,1
progress8,0.005,0,3,256,L3,1.0,1670.0,780.0,890,4827.0,780.0,4827,258,256,1.0078125,3918,911,0.23251659009698825,28,0,15.448120000002064,4935,1
progress4_router,0.005,0,3,256,L3,1.0,1665.0,784.0,881,4823.0,783.0,4823,254,254,1.0,3891,887,0.22796196350552558,28,2,16.21532999999431,4935,1
prefilter_exact,0.005,0,6,0,L3,1.0,4935.0,0.0,4935,0.0,0.0,0,0,0,0.0,0,0,0.0,0,0,0.7619400000180576,4935,1
postfilter_hnsw,0.005,0,6,500,L3,0.3,,,3,,,0,0,0,0.0,0,0,0.0,0,0,31.2500259666668,4935,1
postfilter_hnsw,0.005,0,6,1000,L3,0.4,,,4,,,0,0,0,0.0,0,0,0.0,0,0,31.2500259666668,4935,1
postfilter_hnsw,0.005,0,6,2000,L3,0.6,,,6,,,0,0,0,0.0,0,0,0.0,0,0,31.2500259666668,4935,1
postfilter_hnsw,0.005,0,6,4000,L3,0.8,,,8,,,0,0,0,0.0,0,0,0.0,0,0,31.2500259666668,4935,1
postfilter_hnsw,0.005,0,6,8000,L3,1.0,,,10,,,0,0,0,0.0,0,0,0.0,0,0,31.2500259666668,4935,1
postfilter_hnsw,0.005,0,6,16000,L3,1.0,,,10,,,0,0,0,0.0,0,0,0.0,0,0,31.2500259666668,4935,1
fixed_c1,0.005,0,6,32,L3,0.6,488.0,355.0,133,648.0,355.0,648,33,33,1.0,519,32,0.06165703275529865,0,0,2.5417459999914627,4935,1
fixed_c2,0.005,0,6,32,L3,0.5,678.0,540.0,138,1311.0,540.0,1311,68,34,2.0,997,44,0.044132397191574725,0,0,2.9386200000089957,4935,1
theory_c,0.005,0,6,32,L3,0.6,488.0,355.0,133,648.0,355.0,648,33,33,1.0,519,32,0.06165703275529865,0,0,2.287285000022621,4935,1
degree4,0.005,0,6,32,L3,0.6,488.0,355.0,133,648.0,355.0,648,33,33,1.0,519,32,0.06165703275529865,0,0,2.247726000007333,4935,1
degree8,0.005,0,6,32,L3,0.6,488.0,355.0,133,648.0,355.0,648,33,33,1.0,519,32,0.06165703275529865,0,0,2.2694379999848024,4935,1
progress4,0.005,0,6,32,L3,0.6,545.0,376.0,169,768.0,376.0,768,32,32,1.0,641,40,0.062402496099843996,19,0,3.11343100000272,4935,1
progress8,0.005,0,6,32,L3,0.6,545.0,376.0,169,768.0,376.0,768,32,32,1.0,641,40,0.062402496099843996,19,0,3.083347000000458,4935,1
progress4_router,0.005,0,6,32,L3,0.6,562.0,393.0,169,866.0,385.0,866,32,32,1.0,641,40,0.062402496099843996,19,5,3.5165350000170292,4935,1
fixed_c1,0.005,0,6,64,L3,0.8,799.0,536.0,263,1246.0,536.0,1246,65,65,1.0,987,70,0.07092198581560284,0,0,4.360979999972869,4935,1
fixed_c2,0.005,0,6,64,L3,0.9,935.0,667.0,268,2439.0,667.0,2439,128,64,2.0,1884,119,0.06316348195329087,0,0,4.917443000010735,4935,1
theory_c,0.005,0,6,64,L3,0.8,799.0,536.0,263,1246.0,536.0,1246,65,65,1.0,987,70,0.07092198581560284,0,0,4.444644000017206,4935,1
degree4,0.005,0,6,64,L3,0.8,799.0,536.0,263,1246.0,536.0,1246,65,65,1.0,987,70,0.07092198581560284,0,0,4.268510999992259,4935,1
degree8,0.005,0,6,64,L3,0.8,799.0,536.0,263,1246.0,536.0,1246,65,65,1.0,987,70,0.07092198581560284,0,0,4.336111999975856,4935,1
progress4,0.005,0,6,64,L3,0.9,816.0,540.0,276,1468.0,540.0,1468,64,64,1.0,1208,102,0.08443708609271523,31,0,5.643410000004678,4935,1
progress8,0.005,0,6,64,L3,0.9,816.0,540.0,276,1468.0,540.0,1468,64,64,1.0,1208,102,0.08443708609271523,31,0,5.559142999999267,4935,1
progress4_router,0.005,0,6,64,L3,0.9,843.0,572.0,271,1636.0,552.0,1636,63,63,1.0,1201,98,0.08159866777685262,31,9,6.206552000008969,4935,1
fixed_c1,0.005,0,6,128,L3,0.9,1181.0,689.0,492,2395.0,689.0,2395,128,128,1.0,1928,238,0.12344398340248963,0,0,7.900538999990658,4935,1
